Time,State,action,reward,visualization,subtask
00:35:49,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:49,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:49,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:49,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:49,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:49,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:49,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:49,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:49,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:49,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:49,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:49,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:49,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:49,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:49,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:49,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:49,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:49,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:49,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:49,(Sensemaking+undefined),clear,0.25,undefined,2
00:35:50,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:50,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:50,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:50,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:50,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:50,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:50,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:50,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:50,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:50,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:50,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:50,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:50,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:50,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:50,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:50,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:50,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:50,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:50,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:50,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:51,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:51,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:52,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:52,(Sensemaking+undefined),clear,0.25,undefined,2
00:35:52,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:52,(Sensemaking+undefined),clear,0.25,undefined,2
00:35:55,(Sensemaking+scatterplot-0-1),zoom,0.25,scatterplot-0-1,2
00:35:55,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:55,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:55,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:55,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:55,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:55,(Sensemaking+undefined),tile cached,0.25,undefined,2
